statusesCount,followersCount,favoritesCount,friendsCount,name,created,screenName,location,lang,id,followRequestSent
2099,42807,43,44149,عشق بدوي,2014-09-12T16:40:55Z,nnn0444,NA,ar,2805852800,FALSE
735,177,140,903,CDL,2009-04-17T14:15:17Z,colbydlong,Los Angeles,en,32419885,FALSE
236,124,8024,192,レムリナ.レイテ,2010-05-18T09:05:47Z,Lemrina_Leyte,NA,ja,145176702,FALSE
2,7356,0,7467,下半身太り防止策,2014-07-05T13:53:35Z,kahanshin2,NA,ja,2605538641,FALSE
5046,2732,4574,3316,masa＠私立ナゴド研究所所長,2014-10-21T07:44:09Z,ma_nagoyadome,NA,ja,2868590664,FALSE
566,38,294,646,@stanly damara,2013-06-10T13:49:06Z,StanlyDamara,NA,en,1498391149,FALSE
415,9532,174,9256,色々な所に・・・ぽん,2013-09-19T17:43:40Z,Towards_tomorro,森,ja,1883870156,FALSE
5501,689,1872,926,アイオリア,2012-09-20T05:18:26Z,0318Ling,NA,ja,834828031,FALSE
779,216,230,223,とんとん,2013-05-05T08:36:39Z,koheidayo5,NA,ja,1404475416,FALSE
621,369,7077,336,ナッツ時々プリン,2010-04-14T06:49:36Z,purin815,日本 京都府,ja,132806504,FALSE
16458,81675,94,89032,就職ナビを使わない就職活動,2009-03-22T14:22:15Z,recruit21,東京都千代田区,ja,25822341,FALSE
1,24,0,139,ポンタ郎,2015-04-21T22:13:24Z,5i1XpEWNjUmhoDI,埼玉県 所沢市,ja,3192587427,FALSE
4,385,3,1054,Toni Rubio Ponce,2014-01-04T16:44:16Z,tonirubio531,NA,es,2262190157,FALSE
1758,12278,737,13372,Iberowine Gourmet,2013-07-22T08:58:50Z,iberowine,Zaragoza-Spain,es,1612366620,FALSE
1,472,0,551,佐藤あゆか,2014-11-23T01:51:33Z,sumith01230123,NA,ja,2907643304,FALSE
3,10,0,411,Rich Roberts,2012-09-02T17:27:23Z,richieeroberts,NA,en,798700232,FALSE
1456,233,4313,833,Hasan,2010-07-25T08:38:17Z,HasanShihadah,NA,en,170613441,FALSE
1641,644,672,1979,SSCS WORLD,2010-05-06T04:11:55Z,sscsworld,Kolkata,en,140682027,FALSE
13420,81129,31,78543,ほのぼの父さん,2012-04-22T10:29:37Z,paulpottsmyf,神奈川県,ja,560201192,FALSE
3205,6928,426,7472,Sociosciences,2014-08-15T10:18:24Z,Sociosciences,"Daresbury, Cheshire",en,2734143170,FALSE
3216,948,0,825,【サラリーマン山崎シゲル】画像満載,2013-06-20T07:56:00Z,S_Yamazak,NA,ja,1533196296,FALSE
9933,3586,171,3557,いなだともお【ネット保守連合】青森所属,2012-09-23T22:00:03Z,tonnel1059,難しいのは判るけど、自立した国家になって欲しい。,ja,842473922,FALSE
2159,6160,184,6815,Evrst!,2012-01-14T19:07:34Z,Atuegwu01,Lagos,en,464022696,FALSE
174,180,34,284,Ambz♥,2014-06-01T06:35:36Z,Sane_siiwe,"East London,South Africa",en,2574823474,FALSE
565,1688,203,2112,だいもん,2015-04-28T06:54:26Z,daimon0717,NA,ja,3177922591,FALSE
2110,3956,211,3715,Finch Consultancy,2010-05-26T14:27:34Z,FinchHR,"Nottingham, England (UK)",en,148365460,FALSE
1483,1221,1424,1451,Energizing Endeavors,2013-09-06T16:58:56Z,EnergizingStrat,"Little Rock, Arkansas",en,1735687988,FALSE
162,34180,3420,24942,小山竜ノ介52,2009-06-13T11:52:47Z,ryunoske_32,愛知県名古屋市,ja,46873262,FALSE
322,1496,0,1728,gosalon,2012-04-28T23:22:31Z,gosalon,京都市,ja,565899597,FALSE
121,288,20,373,AB大好き&肉肉肉,2013-12-15T16:52:26Z,ab_tbs,NA,ja,2247480073,FALSE
13901,3301,462,3306,PacManJones™,2012-02-06T09:48:58Z,Hooked0nChr0nic,"Waitin 4 Da Retros, 0hi0 614!",en,484625454,FALSE
67,696,167,796,いとゆ,2015-06-25T05:44:06Z,ysk_rsp,NA,ja,3255336499,FALSE
22681,784,3,1814,太郎,2010-01-22T05:40:44Z,kjihuy789,NA,ja,107323625,FALSE
374,4256,0,5900,Sebastian Sim,2009-03-13T16:51:33Z,umikun,Singapore,en,24203757,FALSE
91,344,0,245,RowsonMedia,2009-04-10T02:40:02Z,rowsonmedia,"Edmonton, Alberta",en,30138744,FALSE
6438,8167,0,7470,岡田琴音,2014-01-08T22:37:41Z,iaol2o5s,NA,ja,2282702557,FALSE
32947,39257,8236,31983,Puppet Rebellion,2010-06-10T20:46:03Z,PuppetRebellion,Manchester,en,154274219,FALSE
18,210,1,400,まい,2011-11-28T05:30:42Z,maimi5977,茨城県神栖市,ja,423177779,FALSE
1454,2993,2618,2979,珈琲豆専門家ワッキー☕️立脇 潤,2015-02-04T15:34:31Z,tatejun1974,埼玉県,ja,3017832753,FALSE
37,222,52,265,なつおかいい,2014-10-08T07:28:07Z,greeceturkey,NA,ja,2846539232,FALSE
0,0,0,899,momo sosa,2012-06-11T01:44:00Z,momososa1,NA,fr,605012863,FALSE
12494,258,49,200,ねこカフェwish ハンドメイド部,2010-05-20T10:56:24Z,airumeraru1,NA,ja,145998117,FALSE
5118,752,3306,1763,flyalmaha,2014-09-29T01:30:35Z,flyalmaha,NA,ar,2790378183,FALSE
87,163,58,208,Koni,2016-01-26T12:34:47Z,Koni_Bangkok,Bangkok,ja,4816547304,FALSE
1066,614,38,953,Muhammad Bham,2011-01-12T06:06:26Z,muhammadbham,Lenasia,en,237157288,FALSE
27,155,0,482,Дмитрий Иванов,2012-02-13T10:46:43Z,finobin,NA,ru,491187710,FALSE
66,4308,1,5079,桃華,2011-05-25T12:53:54Z,momoka9999,NA,ja,304981435,FALSE
8,4,2,25,Irene,2014-07-30T18:53:51Z,Rene4gene,Mogale city,en,2729283334,FALSE
319,2057,0,2040,ひろみりおん,2010-02-13T02:16:11Z,doors_tokyo,東京,ja,113792364,FALSE
148509,2886,152370,1594,渡邊重徳　不具合中,2014-06-16T04:19:54Z,jidaiyasw412819,NA,ja,2570185206,FALSE
17641,7012,3166,7470,葵,2013-03-18T10:07:20Z,wanchaseg,とちおとめ,ja,1277324862,FALSE
17363,2885,0,2952,FFあんてな@相互フォロー,2014-11-08T04:45:19Z,ff4mani,NA,ja,2893442341,FALSE
20624,14036,15636,13280,Jake Tital,2010-12-31T19:50:02Z,jaketital,"Santa Cruz, Ca",en,232644888,FALSE
3526,35447,1365,22116,Liam Wood,2011-10-22T23:04:37Z,MrLiamWood,Yorkshire,en,396219114,FALSE
3132,574,23860,521,Yasuta  休みがち;^_^A,2014-03-17T14:45:12Z,6Yasuta,いわてけん,ja,2394546847,FALSE
32,11,12,184,といP　（Y.Toiban,2013-12-19T18:57:44Z,akialok917,滋賀,en,2233603431,FALSE
447,10244,0,10798,Arumugam Pitchai,2008-12-12T07:21:47Z,ArumugamPitchai,Bangalore,en,18072217,FALSE
12534,1757,0,2018,悩み商品アフィリエイター@相互大歓迎,2014-06-23T09:43:18Z,baibainayami,NA,ja,2583701130,FALSE
63,1653,0,2072,こリラ,2011-12-04T01:12:44Z,KoriraPpa,NA,ja,427829017,FALSE
347,211,24,498,#coworking #pubs,2016-01-23T00:55:31Z,Coworkinthepub,UK,en,4836939755,FALSE
34593,1440,23539,427,ママちび,2013-06-21T07:28:21Z,kucheyan,NA,ja,1535985055,FALSE
60579,12362,2,13586,TtoG,2007-05-21T02:30:06Z,TtoG_kun,Japan,ja,6188322,FALSE
41713,34556,1875,37423,相互 不動産 中野 新宿,2012-08-23T23:16:09Z,precede_d,中野 高円寺 新宿 池袋 上野 千葉,ja,776960353,FALSE
1650,1083,0,1293,StartingPPCLog,2015-06-25T06:58:42Z,StartingPPCLog,UK,en-gb,3345152775,FALSE
498,136,0,573,Avvakum Previte,2014-09-24T12:04:40Z,AvvakumP,Россия,ru,2782386015,FALSE
3632,1155,900,1134,Sugar & Spice Market,2011-04-10T12:27:57Z,SugarSpiceMkt,"Atlanta, Ga",en,279996318,FALSE
13,48,0,164,AKB★G,2014-11-04T12:13:46Z,akb_g_48,NA,ja,2889713444,FALSE
16615,9994,6653,11010,パトリシア,2013-10-07T10:14:03Z,Holios_Selene,秀徳高校バスケ部,ja,1943687731,FALSE
59,660409,8590,705695,Vadrevu Ujjwal,2009-07-13T05:07:08Z,Ujjwal_krishna,Toronto,en,56293707,FALSE
30641,7758,907,8376,あさとも、たけのり。麻友は永遠♪,2012-05-02T14:21:32Z,mayuyuroider,JPN,ja,569224545,FALSE
74680,5507,92,6102,近藤美紗子★ジャニーズ大好き！,2011-04-27T08:43:14Z,misako2761tw,千葉県,ja,288683882,FALSE
290,126,283,580,TeamoLorena6-11-13,2014-01-15T11:32:27Z,6LorenaTeAmo6,NA,es,2292570378,FALSE
16905,884,7,1825,アマリリス,2011-03-16T09:45:41Z,ntannpopo,埼玉県所沢市 　,ja,267094831,FALSE
4,9,1,543,Mateus de Carvalho,2013-03-18T22:06:25Z,mateussoft9,NA,pt,1278865952,FALSE
1060,1292,254,1802,SWAGGERWEAR,2011-11-22T10:19:10Z,SwaggerWear,"Durban, South Africa",en,418577382,FALSE
0,32,1,126,Nondwe Tinney92.NT,2015-06-24T06:11:22Z,NondweNt,NA,en,3343748392,FALSE
171,248,30,436,snack,2014-05-17T15:21:29Z,snack0610,NA,ja,2501826553,FALSE
727,318,191,301,#GONECOMINGSOON,2011-07-23T14:42:23Z,AERO_LTBKR,East london Mdantsane,en,340934673,FALSE
4057,12799,290,14050,人馬宮O型＠志村,2010-05-20T13:29:24Z,sorasena,群馬県,ja,146044123,FALSE
202,537,2,1188,Mtbld,2013-11-11T13:31:21Z,Salima1995hotma,NA,ar,2176935129,FALSE
9301,536,5,602,新垣,2010-06-11T02:23:31Z,mikann86,沖縄県,ja,154373393,FALSE
69002,959,10721,2119,Toru-mekia（ガルパニウム中毒）,2009-11-22T03:18:54Z,tomatoremon,むらくもんのほっぺ,ja,91711843,FALSE
12,59,6,89,Ofentse_foxyeyes,2013-10-25T17:45:22Z,Ofentse_sakala,joburg;south hills,en,2153004567,FALSE
87666,696077,204,706046,北九州 ㈲福岡衣美和™ 佐藤和博,2010-06-27T13:09:50Z,FukuokaEminaInc,（本社）北九州市八幡西区黒崎１ー１ー１　　クロサキメイト４Ｆ,ja,160192827,FALSE
64,2674,50,3356,NFL Outsiders,2015-12-30T22:11:10Z,nfloutsiders,NA,en,4658106029,FALSE
604,512,35,3265,S & E,2010-12-15T23:16:50Z,slymn02,NA,en,227112814,FALSE
430,64879,63,71076,エイト,2010-09-27T05:05:26Z,kohaku_no_yume,埼玉県,ja,195626242,FALSE
11335,7840,25,7835,佐々木ゆみか,2013-04-21T02:54:46Z,easy_reverting,大森の女子高生ですが何か,ja,1368521138,FALSE
3389,3184,66,3068,Hamzah Johar,2013-11-01T12:02:42Z,goonerson1,johannesburg,en,2163250156,FALSE
1737,441,0,539,音姫,2011-10-17T11:27:00Z,otohimeco_u,NA,ja,392656014,FALSE
2822,319,1484,1008,tessakozil5377,2012-09-28T21:06:48Z,tessakozil5377,NA,en,851748529,FALSE
435,496,802,1399,Francesco_,2016-02-17T19:16:08Z,_Francesco_D,"Udine,Italy",it,4924861671,FALSE
363,357,6,548,寿司屋のおやじだって、考えてるんですよ〜,2013-04-09T08:41:25Z,kohamaiine,日本 東京都,ja,1338681169,FALSE
167,16,6,702,Briana Davis,2009-06-19T14:54:09Z,Wardenbea,"Orcutt, Ca",en,48725771,FALSE
239,892,0,996,全部オススメ！,2013-02-11T04:05:39Z,zenbuosusume,偉大なる航路 ドラム島 ドラム王国,ja,1167781730,FALSE
0,0,0,679,Murilo Pimentel,2015-12-21T22:03:07Z,MuriloPimentel9,NA,pt,4561130979,FALSE
10390,1651,0,1684,サッカー情報まるごと,2014-11-20T02:57:02Z,tonchinpop2,NA,ja,2885248924,FALSE
11908,9107,0,9880,相互フォロー同盟@第八遊撃隊,2012-09-01T03:08:13Z,yuccu208,NA,ja,795204259,FALSE
1907,741,452,1433,David Reynolds,2009-09-17T16:57:55Z,wdavidreynolds,"Nolensville, TN 37135",en,75058437,FALSE
19493,1483,0,1650,顔文字ーズ,2013-06-05T13:53:00Z,kaokaomozimozi,NA,ja,1485085526,FALSE
4635,1342,5587,1029,ちょたるん,2014-06-22T05:45:34Z,mori_mori32,NA,ja,2581687675,FALSE
1886,1886,206,2459,مطيريه وكفى,2014-08-22T06:55:56Z,aamm_1133,NA,ar,2754155250,FALSE
58928,5321,0,5129,凌,2014-03-03T14:56:04Z,afcuutesmf,東京,ja,2370541357,FALSE
10501,151,223,196,yn,2011-02-01T16:43:25Z,yukikyotou,京都,ja,245863148,FALSE
1497,400,481,408,steven tann,2013-06-15T22:10:37Z,MCTANDNB,NA,en,1520568277,FALSE
126717,40494,4334,32940,Kristi Colvin ,2008-03-26T18:28:54Z,KrisColvin,Kansas / Texas,en,14228300,FALSE
146,22617,52,22470,LowKeyTheProducer✌️,2010-04-27T02:43:35Z,_KeepItLowKey_,Chicago,en,137555549,FALSE
9183,37304,7248,38972,Jennifer Irwin,2009-04-25T16:21:38Z,jenirwinauthor,"Los Angeles, CA",en,35247174,FALSE
6492,7165,0,7540,ビビりなユウキ,2014-05-05T22:30:34Z,yukiman05,NA,ja,2478916310,FALSE
6228,1754,1944,1846,ハンブレッダーズ(新アルバム発売中！),2013-08-18T13:33:03Z,Humbreaders,大阪,ja,1680706728,FALSE
2819,514,155,1899,DMVS_BLEU,2010-08-19T02:30:10Z,dat_nigga_bleu,NA,en,180211595,FALSE
492,67,0,324,Бурмистрова Алена,2013-12-07T08:37:51Z,linkdisjeleti,Пенза,ru,2234193350,FALSE
0,27,2,1587,Gloria Gmv,2012-02-01T00:16:09Z,GloriaGmv,NA,es,479977130,FALSE
6640,62951,642,63644,Mojo Atelier™,2009-04-16T09:34:38Z,mojoatelier,California,en,31705210,FALSE
51107,3467,132648,2594,Lynn Sauvageau Moore,2011-07-06T22:24:16Z,lynn2wine,"New Maryland, NB, Canada",en,330627711,FALSE
80,546,0,1094,nori,2011-10-29T07:18:31Z,randoneerur,NA,ja,400564591,FALSE
216,11333,1310,12156,☯,2014-08-02T20:09:51Z,teupeguete_,NA,pt,2731893652,FALSE
452,1125,105,1654,ريـــم,2014-06-21T21:23:18Z,weem1411,NA,ar,2581074679,FALSE
58590,3337,0,3432,相互フォローアカウント,2014-02-11T12:33:33Z,tigertokyot,NA,ja,2338309297,FALSE
359489,7063,2643,7047,[follow me!}JaPTiMeS,2011-09-06T15:19:46Z,i_stefan_j,NA,ja,368981164,FALSE
23960,1024,23010,919,きゃさりん （LINEスタンプ販売中）,2012-09-05T12:40:51Z,kyasaline,北海道,ja,804526429,FALSE
0,2758,0,2735,向井理☆最新情報☆,2014-01-21T15:25:32Z,new_osamusi,NA,ja,2295646258,FALSE
130,1096,11,1428,城村隆一,2011-08-13T07:10:26Z,ryushiromura,東京,ja,354162449,FALSE
38,24,0,53,greta an,2013-08-29T12:22:41Z,gretaan3,NA,en,1709858568,FALSE
1526,277,57,287,㍉ちャ〜ん,2010-05-09T17:10:15Z,m1r1chaaan,新潟県,ja,142001826,FALSE
1274,686,507,1735,Matthew Corrigan,2013-10-10T07:47:06Z,CorriganMJ,NA,en-gb,1951178581,FALSE
26,3,1,651,Nebrich Maxime,2012-11-05T00:15:11Z,max54280,NA,fr,926467818,FALSE
22273,1965,0,2020,つぶやきクン,2013-11-01T01:19:05Z,nazonazo789,NA,ja,2167534824,FALSE
103,231,8,479,Alex Perring,2011-11-25T18:29:44Z,AlexPerringMRP,Buckhurst Hill Essex,en,421263878,FALSE
7992,30348,129,28402,Ayca,2009-02-21T12:24:38Z,Ayca_s,NA,en,21479776,FALSE
240,691,0,1810,FDI Voice,2009-12-13T07:11:04Z,fdi_voice,NA,en,96504937,FALSE
230,32,4,89,Starving Designer,2009-10-20T20:31:01Z,starvngdesigner,Los Angeles Area,en,83919459,FALSE
5,85,1,393,nkuleh,2014-08-21T11:43:27Z,nkulenzimande31,NA,en,2749022842,FALSE
1296,484,0,564,GreedyPigsDerby,2014-07-04T02:30:49Z,DerbyPigs,Derby,en-gb,2602626998,FALSE
92,46,0,529,Die Music_Line,2010-12-15T19:27:33Z,superduperflyg,NA,de,227044468,FALSE
4595,10976,0,11374,なおねっと,2012-09-01T03:04:55Z,fugasi100,NA,ja,795199231,FALSE
27213,12052,0,12620,相互フォロー【天】,2013-03-14T01:55:10Z,sougofollowten,NA,ja,1265932466,FALSE
434,206,19,306,Nadine CARAPETIAN,2013-12-12T15:50:23Z,NCARAPETIAN,Rueil Malmaison,fr,2242563541,FALSE
1823,453,0,2018,高松 サンタマリア,2016-03-20T03:41:47Z,H6ckTakamatsu,NA,ja,711397296286511104,FALSE
13040,8747,0,9356,時雨右京,2012-05-29T00:41:57Z,sigure_ukyou,NA,ja,593286795,FALSE
321,143,48,555,Gcobani Dlali,2009-09-15T09:36:06Z,Nisidominus,"Cape town ,south africa",en,74408800,FALSE
21,34,21,668,Israr - Allport PK,2012-03-07T14:52:20Z,Ch_Israr,Karachi - Pakistan,en,517659820,FALSE
15146,67295,5237,46400,William Sweeney,2011-11-11T04:09:05Z,daddysweeney,"New York, NY",en,409723545,FALSE
95,3576,0,3785,ほげ@相互フォロー,2014-08-09T15:02:21Z,hogemami,NA,ja,2719548043,FALSE
1,2416,0,2566,ジム,2013-01-06T05:52:57Z,jam03298228,NA,ja,1064896927,FALSE
4571,4919,0,4866,すごろくBOT,2014-07-30T07:50:59Z,sugoroku_bot_to,NA,ja,2692138928,FALSE
3584,1256,633,2009,Selecta Sea Products,2013-11-24T14:12:22Z,SelectaSea,Cape Town,en,2194162397,FALSE
61,40,2274,263,NATTHAWADEEPONGPAWE,2015-04-18T03:08:44Z,NATTHAWADEEPON2,NA,en,3161781222,FALSE
11,348,0,738,Isidora,2014-09-27T07:58:02Z,dora_z14,Bosna i Hercegovina,sr,2786877454,FALSE
0,1,0,419,Fraisoo Tack,2010-11-30T20:46:06Z,Fraisoox2,NA,fr,221497525,FALSE
12,81,0,654,Chris Till,2010-09-07T11:24:40Z,iamchristill,London,en,187873481,FALSE
27698,3666,0,4212,ayumi,2012-05-05T01:46:27Z,ayumiazer,NA,ja,571414581,FALSE
934,466,3,1703,Un Known,2010-11-27T18:53:40Z,FreshOfDaJet,Cloud Nine,en,220421578,FALSE
25360,1642,0,2043,リスティング広告 無料説明会,2013-02-05T07:37:38Z,teleapo,関西神戸三宮姫路明石大阪京都滋賀奈良和歌山,ja,1150255202,FALSE
278,58,3,96,クサカリート健太君,2011-02-15T02:50:20Z,kenta2223299,ITAMI city,en,252388926,FALSE
4,2,2,15,steven,2014-08-09T16:03:07Z,mtshotwana1,NA,en-gb,2738244904,FALSE
34936,2156,1261,2288,玉石混淆（通常・日常垢）,2012-04-07T16:53:15Z,exYokkaichi,大阪府,ja,547749346,FALSE
4740,789,24,1492,Ndukenhle Buthelezi,2011-12-07T10:31:00Z,NdukenhleEnhle,Johannesburg south africa,en,430588839,FALSE
1795,908,0,1034,桜井天風,2013-01-28T10:12:02Z,tenpoo_sakurai,NA,ja,1127626603,FALSE
2377,18320,0,21610,･*:.｡.❅オキャティ～❅.｡.:*･,2013-02-24T12:01:01Z,73653723,NA,ja,1215277464,FALSE
649,150,457,578,donakz,2011-05-05T04:58:47Z,dona4k,youtube.com/dona4k,en,293332773,FALSE
344,6781,0,7276,マリーンズちゃんねる,2012-05-09T06:38:44Z,marineschannel,NA,ja,575115583,FALSE
14695,8505,525,5844,Top Visibility ™,2012-03-22T12:06:51Z,TopVisibility,Everywhere,it,533081417,FALSE
35,87,3,581,Bongani Manana,2013-01-27T21:06:40Z,mananab1982,South Africa (Vosloorus),en,1126223389,FALSE
1,8,3,707,Wee Qubini,2011-06-21T15:51:22Z,WeeQubini,NA,en,321444475,FALSE
62,915,13,1018,マヨドリルフォロバ100%,2014-12-05T14:24:38Z,doriru_gtjap,NA,ja,2919704504,FALSE
6,10,3,997,-,2011-12-27T10:42:51Z,miillaw,NA,en,447871255,FALSE
41999,796,22020,858,☯Kati☯,2009-07-07T17:15:57Z,kkatip,Hogwarts,en,54612664,FALSE
6510,9848,13,9777,The Henley List,2010-02-12T11:20:00Z,TheHenleyList,Henley on Thames,en,113605426,FALSE
897,244,25,335,かどさん。,2013-03-16T14:28:32Z,SinMsou,NA,ja,1272459240,FALSE
12,954,0,2764,痩せてキレイになれる？！,2015-11-05T08:30:30Z,baiet21,NA,en,4133146813,FALSE
19467,3725,761,2936,Retail News Tweets,2013-12-02T18:55:45Z,RNTRetailNews,Worldwide,en,2204960788,FALSE
318426,8182,21,8861,相互フォロー支援アカウント,2013-08-20T13:47:55Z,maildesyo36,愛知,ja,1685869657,FALSE
1,1,0,527,Rafał Hajok,2010-02-07T00:59:08Z,RMA81,Poland,en,112026515,FALSE
2,140,1,259,禁断の画像投稿自動ツールで稼ぐ,2014-05-24T04:12:26Z,gazoutoukoutool,NA,ja,2519435408,FALSE
8829,1090,0,1996,Vicky Nurfitriah,2014-12-10T09:31:36Z,vickyshu69,NA,en,2913453447,FALSE
167,361,2,1757,Gioele Giudici,2011-01-18T21:32:58Z,D_Joe93,Rufina,it,239972030,FALSE
767,14323,0,14389,超高速相互フォロー13号,2012-02-08T21:41:49Z,follow399x,NA,ja,486978286,FALSE
10259,5950,0,6102,稼げる新SNS tsu（スー）,2014-04-05T12:12:04Z,shimasse,NA,ja,2428806122,FALSE
1612,1097,16,1587,gatwick diecast,2011-05-24T10:32:53Z,gatwickdiecast,Surrey UK,en,304336874,FALSE
6475,7371,0,7562,Youtubeアニメ無料動画,2014-08-19T07:46:46Z,youtube_anime2,NA,ja,2744266574,FALSE
560,44693,1,44502,I'llFollowBack相互フォロー,2010-07-08T14:38:06Z,nikohasan,NA,ja,164296299,FALSE
1292,450,200,116,Econuma 2016,2013-08-16T11:32:09Z,Econuma,"Douala, Cameroon",fr,1675479894,FALSE
49,36,2,99,Tshepo_mfati,2014-05-04T18:00:34Z,jon77271,Eersterus,en,2528743313,FALSE
10295,1299,0,1366,べっぴんコレクション,2012-03-05T01:45:17Z,Beppin_info,愛知県名古屋市西区則武新町,ja,514978068,FALSE
174734,1790,70903,1544,美月(みづき) ♦️,2013-05-06T03:25:25Z,yumemizuki_18,愛知,ja,1406687438,FALSE
4636,211,107,238,toshi haruyama,2010-11-20T17:01:03Z,h4ta,Tokyo,ja,217826774,FALSE
45077,702,1260,852,えるぷ、びっぷでもいい方だけ新垢,2012-09-18T11:38:47Z,12hachi11,NA,ja,830879953,FALSE
3183,212117,1,215633,サテライト メガネ館,2011-10-21T04:55:25Z,jouhoudoumegane,千葉県千葉市中央区,ja,395118604,FALSE
49492,3750,3115,4091,時雨＊,2012-12-29T13:58:01Z,K_age_shigu0,こたつ,ja,1044932088,FALSE
0,5,0,506,Shane Pfister,2011-10-12T17:07:18Z,ShanePfister,NA,en,389574183,FALSE
1678,2373,27,2516,抹茶@相互フォロー,2014-04-10T00:06:33Z,Unkonoown123,おおさか,ja,2436208512,FALSE
7769,37526,1598,36416,Moneyjojo.com,2014-07-06T20:12:17Z,realmoneyjojo,USA - Ireland,en,2608268143,FALSE
39,2620,7,2594,nobu,2014-06-20T03:10:13Z,nobu4a2n,東京近辺/思考世界,ja,2577919490,FALSE
16,629,0,901,she_loves_trips,2014-12-04T11:15:56Z,she_loves_trips,NA,pt,2904950207,FALSE
444,824,759,342,柴犬しめじ,2014-08-16T12:34:48Z,shimeji__shiba,東京都,ja,2737168531,FALSE
45,248,24,1401,.,2014-06-11T17:56:05Z,SuItan_Alqubali,SaudiArabia,ar,2561792364,FALSE
11563,13478,0,12513,Perfumeファン情報,2014-08-19T15:05:27Z,perfume_fan_,NA,ja,2745196964,FALSE
115,192,35,597,岡本拓真,2014-02-05T13:01:10Z,ElementSk8sk8,日本 山梨県,ja,2328760009,FALSE
584,102,123,354,Trade Master Tattoos,2014-09-14T06:16:08Z,shaune_tattoos,"South Africa,Sasolburg",en,2769754510,FALSE
3,430,2,1070,ビブラート習得術！,2016-01-04T04:08:47Z,rutysopbmbihgi,NA,ja,4706922895,FALSE
5203,793,665,709,yoshi,2012-09-24T13:23:04Z,redmoon_G,群馬県,ja,843588847,FALSE
4239,635,2,2028,ｽﾃｰｼｮﾝ(ｿﾌﾄﾊﾞﾝｸ専売)越谷店,2014-09-26T07:42:14Z,stationkoshiga,埼玉県越谷市弥生町３ー４３プラザシティ越谷４階 TEl048-940-3481,ja,2832639366,FALSE
104184,277536,51,246574,нαηι - αℓ- αηzι،،▪️,2012-06-10T20:26:46Z,_admntek,NA,ar,604814375,FALSE
1,10,0,798,yenifer peralta,2010-08-14T05:04:12Z,thebestyennyfer,NA,es,178222622,FALSE
2072,5272,40,4660,パンシェルジュ委員長,2010-02-26T07:27:58Z,pancierge,東京都,ja,117674606,FALSE
132,1031,3,1818,Дарья Жук,2012-12-27T19:02:11Z,zhuk2014,NA,ru,1040339857,FALSE
2509,3792,8,3907,ついてるアッキー,2013-04-20T23:31:47Z,itaniho,食とＩＴの都！博多,ja,1368208722,FALSE
267,925,852,1881,ここた,2015-01-22T13:21:57Z,kokota101,NA,ja,2992056460,FALSE
461,17658,3,16397,最新 おすすめカーディガン まとめ,2013-12-02T01:50:20Z,osusumekardigan,NA,ja,2225869226,FALSE
54137,10586,0,11680,面白ネタ・画像まとめ,2012-08-26T01:12:58Z,omoshiro_neta_,NA,ja,781427616,FALSE
4,20,0,19,TriangleElectricians,2013-04-11T23:01:29Z,TriElectricians,"Clayton, NC",en,1345483568,FALSE
1412,1742,0,1710,Buy SEO Articles,2012-01-15T09:44:37Z,BuySEOarticle,NA,en,464518819,FALSE
9,25223,0,25830,MIKA(✪ω✪〃),2014-12-23T07:51:59Z,mika_ypp,NA,ja,2940387024,FALSE
11,9,2,32,landela gwavu,2014-06-30T20:16:52Z,landelagwavu,Cape town,en,2657546445,FALSE
3239,295,287,967,乗っ取られアカウント,2014-01-05T13:57:44Z,sochan0511gaina,NA,ja,2277652567,FALSE
529,1847,0,1659,艶女,2014-08-06T23:41:52Z,hito_tuma_H,NA,ja,2713206758,FALSE
1082,847,219,905,Datto EMEA,2013-10-22T16:17:39Z,DattoEMEA,"Reading, UK",en,2149318897,FALSE
1,8,0,984,guillaume leherquier,2014-03-02T22:45:47Z,GLeherquier,NA,fr,2377349453,FALSE
454,3416,0,3548,相互フォロー日本＠仮想通貨,2014-04-12T20:06:52Z,kasoutukafollow,JAPAN,ja,2440549196,FALSE
214,316,59,808,Adam Kumpf,2011-06-18T16:54:13Z,adamkumpf,Luxembourg,en,319733250,FALSE
57,77,5,381,Mbali,2013-07-21T12:34:53Z,mbalimntambo400,NA,en,1610445992,FALSE
63798,861,0,1039,元気一本、日本元気,2011-10-13T12:24:48Z,NewsUtsu,日本,ja,390070092,FALSE
4695,1473,193,2067,Damien Deakes,2007-04-13T05:02:31Z,DamienDeakes,Doncaster,en,4455211,FALSE
604,8021,113,8764,Smarter Picks,2015-05-26T03:05:53Z,SmarterPicks,United States,en,3298791718,FALSE
650,7104,7,7568,学生団体YOUTH&youth,2014-08-28T13:11:43Z,YOUTH_youth4,自由ヶ丘/新宿,ja,2776416146,FALSE
5,0,0,14,Aravind Lanka,2010-10-06T15:37:48Z,aravindlanka7,NA,en,199322419,FALSE
1086,4577,0,4582,おーさき,2014-11-23T17:12:18Z,tutti3868,NA,ja,2908369645,FALSE
6529,127451,26822,130279,P-MAN 相互,2013-12-23T09:50:50Z,PMANJJKING,NA,ja,2258731117,FALSE
18251,83301,4397,70196,笑える呟きをとにかくRTする子ちゃん,2013-02-03T04:11:00Z,warawara_no_1,NA,ja,1144140924,FALSE
12149,8694,5,9608,Касьян Зыкин,2012-02-19T21:24:18Z,doodijedec,Петушки,ru,497321025,FALSE
